RSO_Identifier,RSO_Weight,RSO_Density,RSO_Visibility,RSO_Name,RSO_MRP,Orbit_Identifier,Orbit_Establishment_Year,Orbit_Height,Stealth_Type,RSO_Type,Survivability
FDQ32,17.85,Regular,0.046680961,EnviSAT,121.9388,OUT049,1999,MEO,Stealth_1,RSO_Type1,3962.8416
FDT60,12,Low,0.07554831,EO-1,121.9388,OUT046,1997,LEO,Stealth_1,RSO_Type1,3219.8088
NCZ30,,High,0.026058181,Corona,121.9098,OUT027,1985,MEO,Stealth_2,RSO_Type3,3374.2744
FDA10,20.35,Low,0.141789197,CBERS,121.9072,OUT035,2004,LEO,Stealth_1,RSO_Type1,1347.5792
FDC51,10.895,Regular,0.009636821,Landsat,121.873,OUT049,1999,MEO,Stealth_1,RSO_Type1,2463.46
FDT14,10.695,Regular,0.128247408,Landsat,121.844,OUT018,2009,MEO,Stealth_1,RSO_Type2,2277.036
NCO17,,Low,0.073024401,Dove,121.844,OUT027,1985,MEO,Stealth_1,RSO_Type3,3115.944
FDW47,15,Low,0.077622622,Quickbird,121.8414,OUT010,1998,,Stealth_1,RSO_Type4,243.6828
FDU04,7.93,Low,0,PROBA,121.8414,OUT046,1997,LEO,Stealth_1,RSO_Type1,2802.3522
FDP03,5.15,Regular,0.06117708,Terra,121.8388,OUT046,1997,LEO,Stealth_1,RSO_Type1,3219.8088
FDG12,6.635,Regular,0.006335942,EO-1,121.8098,OUT049,1999,MEO,Stealth_1,RSO_Type1,2048.6666
FDZ58,17.85,Low,0.052257982,CBERS,121.8072,OUT049,1999,MEO,Stealth_1,RSO_Type1,2450.144
FDC56,7.72,Low,0.122015744,EnviSAT,121.744,OUT018,2009,MEO,Stealth_1,RSO_Type2,2277.036
FDW47,,Low,0.081197035,Quickbird,121.7414,OUT019,1985,LEO,Stealth_0,RSO_Type4,365.5242
FDX34,,Low,0.071636937,CBERS,121.7098,OUT027,1985,MEO,Stealth_1,RSO_Type3,4097.3332
FDI52,18.7,Low,0.105104552,PROBA,121.7072,OUT018,2009,MEO,Stealth_1,RSO_Type2,1347.5792
FDT25,7.5,Low,0.051038045,Pleiades,121.7072,OUT017,2007,,Stealth_1,RSO_Type1,3552.7088
FDZ58,17.85,Low,0.052166995,CBERS,121.7072,OUT035,2004,LEO,Stealth_1,RSO_Type1,2817.6656
FDT25,7.5,Low,0.050853901,Pleiades,121.7072,OUT045,2002,,Stealth_1,RSO_Type1,367.5216
FDC51,10.895,Regular,0.009620042,Landsat,121.673,OUT035,2004,LEO,Stealth_1,RSO_Type1,1970.768
DRZ24,7.535,Low,0,Sentinel,121.644,OUT045,2002,,Stealth_1,RSO_Type1,1557.972
NCZ30,6.59,Low,0.026238087,Corona,121.6098,OUT045,2002,,Stealth_1,RSO_Type1,2410.196
FDC10,9.8,Regular,0.072990979,CBERS,121.6098,OUT049,1999,MEO,Stealth_1,RSO_Type1,1566.6274
FDO28,,Low,0.071948252,PROBA,121.6098,OUT027,1985,MEO,Stealth_0,RSO_Type3,482.0392
FDA10,,Low,0.141129263,CBERS,121.6072,OUT027,1985,MEO,Stealth_1,RSO_Type3,3430.2016
NCK29,5.615,Low,0.126480422,Dove,121.573,OUT017,2007,,Stealth_1,RSO_Type1,3202.498
NCI55,18.6,Low,0.012673238,Corona,121.5414,OUT049,1999,MEO,Stealth_2,RSO_Type1,4020.7662
FDU04,7.93,Low,0.005547386,PROBA,121.5414,OUT035,2004,LEO,Stealth_1,RSO_Type1,1340.2554
FDW47,15,Low,0.046447328,Quickbird,121.5414,OUT049,1999,MEO,Stealth_1,RSO_Type1,2436.828
FDD05,19.35,Low,0.016597651,PROBA,121.5098,OUT013,1987,GEO,Stealth_1,RSO_Type1,2892.2352
NCZ30,6.59,Low,0.026163192,Corona,121.5098,OUT013,1987,GEO,Stealth_1,RSO_Type1,602.549
FDJ53,,Low,0.070912843,PROBA,121.5098,OUT027,1985,MEO,Stealth_1,RSO_Type3,2410.196
NCO17,10,Low,0.073794811,Dove,121.444,OUT017,2007,,Stealth_1,RSO_Type1,2516.724
NCZ30,6.59,Low,0.043828293,Corona,121.4098,OUT010,1998,,Stealth_1,RSO_Type4,241.0196
FDI52,18.7,Low,0.104890428,PROBA,121.4072,OUT045,2002,,Stealth_1,RSO_Type1,3185.1872
FDI52,18.7,Low,0.104591027,PROBA,121.4072,OUT013,1987,GEO,Stealth_1,RSO_Type1,2450.144
NCK29,5.615,Low,0.210511558,Dove,121.373,OUT010,1998,,Stealth_1,RSO_Type4,123.173
NCN41,,Low,0.091411749,Dove,121.373,OUT019,1985,LEO,Stealth_0,RSO_Type4,369.519
NCN43,,Low,0.011835436,SkySat,121.373,OUT019,1985,LEO,Stealth_0,RSO_Type4,246.346
FDX34,6.195,Low,0.071971918,CBERS,121.3098,OUT035,2004,LEO,Stealth_1,RSO_Type1,4820.392
FDG12,6.635,Regular,0,EO-1,121.3098,OUT045,2002,,Stealth_1,RSO_Type1,2530.7058
FDJ53,10.5,Low,0.071368699,PROBA,121.3098,OUT049,1999,MEO,Stealth_1,RSO_Type1,1446.1176
FDJ53,10.5,Low,0.071257912,PROBA,121.3098,OUT046,1997,LEO,Stealth_1,RSO_Type1,843.5686
FDG12,,Regular,0,EO-1,121.3098,OUT019,1985,LEO,Stealth_0,RSO_Type4,120.5098
FDQ44,20.5,Low,0.036287517,EnviSAT,121.2756,OUT018,2009,MEO,Stealth_2,RSO_Type2,2181.1608
FDQ60,,Regular,0.191500528,EO-1,121.2098,OUT019,1985,LEO,Stealth_0,RSO_Type4,120.5098
FDI52,18.7,Low,0.104658344,PROBA,121.2072,OUT035,2004,LEO,Stealth_1,RSO_Type1,1470.0864
FDV50,14.3,Low,0.123070513,Landsat,121.173,OUT018,2009,MEO,Stealth_1,RSO_Type2,2093.941
FDJ33,,Regular,0.087894475,CBERS,121.173,OUT027,1985,MEO,Stealth_1,RSO_Type3,2586.633
FDK02,12.5,Low,0.112203445,Pleiades,121.144,OUT035,2004,LEO,Stealth_1,RSO_Type1,1438.128
FDT14,10.695,Regular,0.127727102,Landsat,121.144,OUT046,1997,LEO,Stealth_1,RSO_Type1,1917.504
FDG12,6.635,Regular,0.00636189,EO-1,121.1098,OUT017,2007,,Stealth_1,RSO_Type1,2651.2156
FDK20,12.6,Regular,0.041641933,EnviSAT,121.1072,OUT045,2002,,Stealth_1,RSO_Type1,980.0576
FDE39,7.89,Low,0.036207786,Landsat,121.0782,OUT045,2002,,Stealth_1,RSO_Type1,3456.1678
FDP24,20.6,Low,0.083172413,EO-1,121.0756,OUT045,2002,,Stealth_1,RSO_Type1,1696.4584
FDT26,18.85,Regular,0.06823032,Landsat,121.044,OUT018,2009,MEO,Stealth_1,RSO_Type2,1557.972
DRZ24,,Low,0,Sentinel,121.044,OUT027,1985,MEO,Stealth_1,RSO_Type3,2396.88
FDU11,4.785,Low,0.092576144,Quickbird,121.0098,OUT035,2004,LEO,Stealth_1,RSO_Type1,2530.7058
FDA07,7.55,Regular,0.030938774,EnviSAT,121.0072,OUT035,2004,LEO,Stealth_1,RSO_Type1,2082.6224
FDZ58,,Low,0.051924192,CBERS,121.0072,OUT027,1985,MEO,Stealth_1,RSO_Type3,2940.1728
FDP24,,Low,0.082602127,EO-1,120.9756,OUT027,1985,MEO,Stealth_1,RSO_Type3,3877.6192
FDK27,,Low,0.008903212,Terra,120.9756,OUT027,1985,MEO,Stealth_1,RSO_Type3,2787.0388
FDT26,,Medium,0.067624438,Landsat,120.944,OUT027,1985,MEO,Stealth_1,RSO_Type3,1078.596
FDU32,8.785,Low,0.025962714,EnviSAT,120.9414,OUT035,2004,LEO,Stealth_1,RSO_Type1,1949.4624
NCI55,18.6,Low,0.012679226,Corona,120.9414,OUT045,2002,,Stealth_1,RSO_Type1,2680.5108
FDD05,19.35,Low,0.016645164,PROBA,120.9098,OUT045,2002,,Stealth_1,RSO_Type1,1687.1372
FDD05,19.35,Low,0.016637301,PROBA,120.9098,OUT049,1999,MEO,Stealth_1,RSO_Type1,1687.1372
FDZ58,17.85,Low,0.052389407,CBERS,120.9072,OUT018,2009,MEO,Stealth_1,RSO_Type2,2817.6656
FDA10,20.35,Low,0,CBERS,120.9072,OUT049,1999,MEO,Stealth_1,RSO_Type1,1470.0864
FDK20,,Regular,0.072762086,EnviSAT,120.9072,OUT019,1985,LEO,Stealth_0,RSO_Type4,122.5072
FDS46,17.6,Regular,0.047330801,CBERS,120.8782,OUT049,1999,MEO,Stealth_1,RSO_Type1,2621.9204
FDQ21,21.25,Low,0.019502354,CBERS,120.8756,OUT018,2009,MEO,Stealth_1,RSO_Type2,3150.5656
FDP24,20.6,Low,0.083473583,EO-1,120.8756,OUT017,2007,,Stealth_1,RSO_Type1,1211.756
FDQ21,21.25,Low,0.019462623,CBERS,120.8756,OUT045,2002,,Stealth_1,RSO_Type1,1575.2828
FDQ21,21.25,Low,0.01945343,CBERS,120.8756,OUT049,1999,MEO,Stealth_1,RSO_Type1,1454.1072
FDQ21,21.25,Low,0.019423232,CBERS,120.8756,OUT046,1997,LEO,Stealth_1,RSO_Type1,3150.5656
DRZ24,7.535,Low,0.081787519,Sentinel,120.844,OUT046,1997,LEO,Stealth_1,RSO_Type1,2157.192
FDA56,9.21,Low,0.008757492,EnviSAT,120.8414,OUT013,1987,GEO,Stealth_1,RSO_Type1,2071.3038
FDU32,,Low,0.045465958,EnviSAT,120.8414,OUT019,1985,LEO,Stealth_0,RSO_Type4,852.8898
FDD05,19.35,Low,0.016705436,PROBA,120.8098,OUT017,2007,,Stealth_2,RSO_Type1,3374.2744
FDC10,9.8,Regular,0.073289899,CBERS,120.8098,OUT017,2007,,Stealth_1,RSO_Type1,1325.6078
FDA35,14.85,Regular,0.053837561,EO-1,120.8072,OUT046,1997,LEO,Stealth_1,RSO_Type1,4287.752
FDU26,16.7,Regular,0.042685217,Landsat,120.7782,OUT049,1999,MEO,Stealth_1,RSO_Type1,1072.6038
FDD35,,Low,0.02573918,RapidEye,120.744,OUT027,1985,MEO,Stealth_1,RSO_Type3,3954.852
FDT14,,Regular,0.127108578,Landsat,120.744,OUT027,1985,MEO,Stealth_1,RSO_Type3,2756.412
FDU32,,Low,0.025841875,EnviSAT,120.7414,OUT027,1985,MEO,Stealth_1,RSO_Type3,4386.2904
NCZ30,6.59,Low,0.026180032,Corona,120.7098,OUT035,2004,LEO,Stealth_1,RSO_Type1,2530.7058
FDU11,,Low,0.092145264,Quickbird,120.7098,OUT027,1985,MEO,Stealth_1,RSO_Type3,3735.8038
FDU20,,Regular,0.037569401,EnviSAT,120.7098,OUT019,1985,LEO,Stealth_0,RSO_Type4,361.5294
NCJ06,20.1,Low,0.034646067,Corona,120.6782,OUT035,2004,LEO,Stealth_1,RSO_Type1,1310.9602
NCO17,10,Low,0,Dove,120.644,OUT035,2004,LEO,Stealth_1,RSO_Type1,1917.504
FDT26,18.85,Regular,0.068091318,Landsat,120.644,OUT045,2002,,Stealth_1,RSO_Type1,3475.476
FDK02,,Low,0.196490902,Pleiades,120.544,OUT019,1985,LEO,Stealth_0,RSO_Type4,479.376
FDU32,8.785,Low,0,EnviSAT,120.5414,OUT013,1987,GEO,Stealth_1,RSO_Type1,1583.9382
NCQ30,,Low,0.050901814,Corona,120.5414,OUT019,1985,LEO,Stealth_0,RSO_Type4,365.5242
NCJ18,12.35,Low,0.164196823,Corona,120.5124,OUT049,1999,MEO,Stealth_1,RSO_Type1,2133.2232
FDU20,19.35,Regular,0.021578923,EnviSAT,120.5098,OUT017,2007,,Stealth_1,RSO_Type1,1807.647
FDK20,,Regular,0,EnviSAT,120.5072,OUT027,1985,MEO,Stealth_1,RSO_Type3,2695.1584
FDQ21,21.25,Low,0.019533098,CBERS,120.4756,OUT017,2007,,Stealth_1,RSO_Type1,1938.8096
FDT14,10.695,Regular,0.12770295,Landsat,120.444,OUT035,2004,LEO,Stealth_1,RSO_Type1,2516.724
FDK02,12.5,Low,0.112399145,Pleiades,120.444,OUT049,1999,MEO,Stealth_1,RSO_Type1,1438.128
FDU26,16.7,Regular,0.042860026,Landsat,120.3782,OUT017,2007,,Stealth_1,RSO_Type1,1668.4948
FDU26,16.7,Regular,0.071335395,Landsat,120.3782,OUT010,1998,,Stealth_1,RSO_Type4,119.1782
DRZ24,7.535,Low,0.081914677,Sentinel,120.344,OUT049,1999,MEO,Stealth_1,RSO_Type1,3835.008
FDT26,18.85,Regular,0.068059156,Landsat,120.344,OUT049,1999,MEO,Stealth_1,RSO_Type1,1797.66
FDJ04,18,Low,0.12470444,PROBA,120.3124,OUT045,2002,,Stealth_1,RSO_Type1,2725.7852
FDN10,11.5,Low,0.046217345,CBERS,120.3124,OUT045,2002,,Stealth_1,RSO_Type1,474.0496
FDG12,6.635,Regular,0.006351876,EO-1,120.3098,OUT018,2009,MEO,Stealth_1,RSO_Type2,1446.1176
FDU20,19.35,Regular,0.021453493,EnviSAT,120.3098,OUT035,2004,LEO,Stealth_1,RSO_Type1,2530.7058
FDC10,,Regular,0.07252476,CBERS,120.3098,OUT027,1985,MEO,Stealth_1,RSO_Type3,1687.1372
FDD35,12.15,Low,0.025916883,RapidEye,120.244,OUT045,2002,,Stealth_1,RSO_Type1,2277.036
FDN10,11.5,Low,0.046115083,CBERS,120.2124,OUT035,2004,LEO,Stealth_1,RSO_Type1,1540.6612
FDU22,,Low,0.163350221,CBERS,120.2124,OUT019,1985,LEO,Stealth_0,RSO_Type4,474.0496
FDJ53,10.5,Low,0.071548187,PROBA,120.2098,OUT018,2009,MEO,Stealth_1,RSO_Type2,602.549
FDZ15,13.1,Low,0.020913071,Landsat,120.1782,OUT045,2002,,Stealth_1,RSO_Type1,2026.0294
FDU26,,Regular,0.074620291,Landsat,120.1782,OUT019,1985,LEO,Stealth_0,RSO_Type4,357.5346
FDQ44,20.5,Low,0.036133463,EnviSAT,120.1756,OUT035,2004,LEO,Stealth_1,RSO_Type1,3392.9168
FDP24,20.6,High,0.083133128,EO-1,120.1756,OUT049,1999,MEO,Stealth_1,RSO_Type1,1332.9316
FDQ44,20.5,Low,0.036110222,EnviSAT,120.1756,OUT013,1987,GEO,Stealth_1,RSO_Type1,2059.9852
NCV54,11.1,Low,0.033176087,Corona,120.1124,OUT045,2002,,Stealth_1,RSO_Type1,1896.1984
FDX34,6.195,Low,0.072131519,CBERS,120.1098,OUT045,2002,,Stealth_1,RSO_Type1,2892.2352
FDU11,4.785,Low,0.092516598,Quickbird,120.1098,OUT013,1987,GEO,Stealth_1,RSO_Type1,1325.6078
FDQ44,20.5,Low,0.036140297,EnviSAT,120.0756,OUT046,1997,LEO,Stealth_1,RSO_Type1,2302.3364
FDK57,,Low,0.079904068,CBERS,120.044,OUT027,1985,MEO,Stealth_1,RSO_Type3,4434.228
FDW47,15,Low,0.046336634,Quickbird,120.0414,OUT013,1987,GEO,Stealth_1,RSO_Type1,3533.4006
FDU04,,Low,0.009714595,PROBA,120.0414,OUT019,1985,LEO,Stealth_0,RSO_Type4,487.3656
FDO28,5.765,Low,0.072238195,PROBA,120.0098,OUT013,1987,GEO,Stealth_1,RSO_Type1,1687.1372
FDK27,11,Low,0.008997141,Terra,119.9756,OUT017,2007,,Stealth_1,RSO_Type1,1938.8096
FDU32,8.785,Low,0.025967624,EnviSAT,119.9414,OUT046,1997,LEO,Stealth_1,RSO_Type1,1462.0968
FDU22,12.35,Low,0.093824276,CBERS,119.9124,OUT017,2007,,Stealth_1,RSO_Type1,2014.7108
FDJ04,18,Low,0.124428516,PROBA,119.9124,OUT035,2004,LEO,Stealth_1,RSO_Type1,948.0992
FDD36,13.3,Low,0.035607579,EO-1,119.9124,OUT010,1998,,Stealth_1,RSO_Type4,118.5124
FDO28,5.765,Low,0.072284689,PROBA,119.9098,OUT035,2004,LEO,Stealth_1,RSO_Type1,2048.6666
NCJ06,,Low,0.060672263,Corona,119.8782,OUT019,1985,LEO,Stealth_0,RSO_Type4,238.3564
FDY19,19.75,Low,0.041533438,EnviSAT,119.8466,OUT018,2009,MEO,Stealth_1,RSO_Type2,2239.0854
FDD35,12.15,High,0.025842905,RapidEye,119.844,OUT013,1987,GEO,Stealth_1,RSO_Type1,599.22
FDA56,9.21,Low,0.008782561,EnviSAT,119.8414,OUT045,2002,,Stealth_1,RSO_Type1,1340.2554
NCI55,18.6,Low,0.012643035,Corona,119.8414,OUT013,1987,GEO,Stealth_1,RSO_Type1,365.5242
FDE58,18.5,High,0,CBERS,119.8124,OUT017,2007,,Stealth_1,RSO_Type1,4029.4216
NCJ18,12.35,Low,0.164274416,Corona,119.8124,OUT045,2002,,Stealth_1,RSO_Type1,2133.2232
FDD36,13.3,High,0.021306635,EO-1,119.8124,OUT049,1999,MEO,Stealth_1,RSO_Type1,1896.1984
FDE58,,Low,0,CBERS,119.8124,OUT027,1985,MEO,Stealth_1,RSO_Type3,1659.1736
FDZ14,7.71,Regular,0.047857877,Landsat,119.7756,OUT017,2007,,Stealth_1,RSO_Type1,3029.39
FDM45,8.655,Regular,0.088121336,CBERS,119.7756,OUT013,1987,GEO,Stealth_1,RSO_Type1,2059.9852
FDV52,20.7,Regular,0.122208091,PROBA,119.7466,OUT017,2007,,Stealth_2,RSO_Type1,4006.7844
FDV52,20.7,Regular,0.121709653,PROBA,119.7466,OUT049,1999,MEO,Stealth_1,RSO_Type1,2003.3922
FDC56,7.72,Low,0.121497742,EnviSAT,119.744,OUT035,2004,LEO,Stealth_1,RSO_Type1,3355.632
FDJ53,10.5,Low,0.071660976,PROBA,119.7098,OUT017,2007,,Stealth_1,RSO_Type1,2410.196
FDU11,4.785,Low,0.092781435,Quickbird,119.7098,OUT045,2002,,Stealth_1,RSO_Type1,1807.647
FDU20,19.35,Regular,0.021439694,EnviSAT,119.7098,OUT013,1987,GEO,Stealth_1,RSO_Type1,1325.6078
FDS46,17.6,Regular,0.047257328,CBERS,119.6782,OUT046,1997,LEO,Stealth_1,RSO_Type1,2145.2076
FDM45,8.655,Regular,0.08819473,CBERS,119.6756,OUT046,1997,LEO,Stealth_1,RSO_Type1,2423.512
NCV54,11.1,Low,0.033160417,Corona,119.6124,OUT049,1999,MEO,Stealth_1,RSO_Type1,2251.7356
FDP51,13.85,Regular,0.085274988,Terra,119.6124,OUT046,1997,LEO,Stealth_1,RSO_Type1,2014.7108
FDP51,,Regular,0.149305497,Terra,119.6124,OUT019,1985,LEO,Stealth_0,RSO_Type4,592.562
FDP24,20.6,Low,0.13893181,EO-1,119.5756,OUT010,1998,,Stealth_1,RSO_Type4,121.1756
FDP24,20.6,Low,0.082935004,EO-1,119.5756,OUT013,1987,GEO,Stealth_1,RSO_Type1,2665.8632
FDL46,20.35,Low,0.054046706,CBERS,119.5466,OUT035,2004,LEO,Stealth_1,RSO_Type1,353.5398
FDL46,20.35,Low,0.090480214,CBERS,119.5466,OUT010,1998,,Stealth_1,RSO_Type4,117.8466
FDN10,11.5,Low,0,CBERS,119.5124,OUT018,2009,MEO,Stealth_1,RSO_Type2,829.5868
FDP24,20.6,Low,0.083004078,EO-1,119.4756,OUT046,1997,LEO,Stealth_1,RSO_Type1,1090.5804
FDP51,13.85,Regular,0.085622362,Terra,119.4124,OUT018,2009,MEO,Stealth_1,RSO_Type2,2251.7356
FDM45,8.655,Regular,0.088373591,CBERS,119.3756,OUT045,2002,,Stealth_1,RSO_Type1,1454.1072
NCK06,5.03,Low,0.008664064,Corona,119.3756,OUT045,2002,,Stealth_1,RSO_Type1,605.878
FDQ21,21.25,Low,0.019407069,CBERS,119.3756,OUT013,1987,GEO,Stealth_1,RSO_Type1,3271.7412
FDN08,7.72,Regular,0.088864488,EnviSAT,119.3466,OUT017,2007,,Stealth_1,RSO_Type1,3064.0116
NCV54,,Low,0.057969482,Corona,119.3124,OUT019,1985,LEO,Stealth_0,RSO_Type4,474.0496
FDD05,19.35,Low,0.016679143,PROBA,119.3098,OUT018,2009,MEO,Stealth_1,RSO_Type2,1928.1568
FDX34,6.195,Low,0.072097449,CBERS,119.3098,OUT049,1999,MEO,Stealth_1,RSO_Type1,1205.098
FDZ15,13.1,Low,0.020903193,Landsat,119.2782,OUT049,1999,MEO,Stealth_1,RSO_Type1,3098.6332
FDD35,12.15,Low,0,RapidEye,119.244,OUT035,2004,LEO,Stealth_1,RSO_Type1,2636.568
FDK02,12.5,Low,0.187841082,Pleiades,119.244,OUT010,1998,,Stealth_1,RSO_Type4,119.844
FDT14,10.695,Regular,0.127620811,Landsat,119.244,OUT013,1987,GEO,Stealth_1,RSO_Type1,3475.476
NCJ18,12.35,Low,0.163910938,Corona,119.2124,OUT035,2004,LEO,Stealth_1,RSO_Type1,1303.6364
FDJ53,10.5,Low,0.071244438,PROBA,119.2098,OUT035,2004,LEO,Stealth_1,RSO_Type1,1325.6078
FDO56,10.195,Regular,0.045073782,EnviSAT,119.1808,OUT045,2002,,Stealth_1,RSO_Type1,468.7232
FDO56,10.195,Regular,0.075291577,EnviSAT,119.1808,OUT010,1998,,Stealth_1,RSO_Type4,351.5424
FDK27,11,Low,0.008960445,Terra,119.1756,OUT049,1999,MEO,Stealth_1,RSO_Type1,1696.4584
FDK02,12.5,Low,0.112681821,Pleiades,119.144,OUT018,2009,MEO,Stealth_1,RSO_Type2,3235.788
FDD35,12.15,Low,0.026010729,RapidEye,119.144,OUT017,2007,,Stealth_1,RSO_Type1,2157.192
FDU22,12.35,Low,0.093441604,CBERS,119.1124,OUT049,1999,MEO,Stealth_1,RSO_Type1,3673.8844
NCV54,11.1,Low,0,Corona,119.1124,OUT046,1997,LEO,Stealth_1,RSO_Type1,1303.6364
NCZ30,6.59,Low,0,Corona,119.1098,OUT017,2007,,Stealth_1,RSO_Type1,964.0784
NCN26,10.85,Low,0,Corona,119.0808,OUT013,1987,GEO,Stealth_1,RSO_Type1,2343.616
FDU26,,Regular,0.042412572,Landsat,119.0782,OUT027,1985,MEO,Stealth_1,RSO_Type3,1549.3166
FDT26,18.85,Regular,0.067940657,Landsat,119.044,OUT035,2004,LEO,Stealth_1,RSO_Type1,1198.44
FDT26,18.85,Regular,0.067953506,Landsat,119.044,OUT046,1997,LEO,Stealth_1,RSO_Type1,2396.88
NCZ30,6.59,Low,0.026225693,Corona,119.0098,OUT049,1999,MEO,Stealth_1,RSO_Type1,2530.7058
NCJ06,20.1,Low,0.034623782,Corona,118.9782,OUT013,1987,GEO,Stealth_1,RSO_Type1,1549.3166
FDV52,20.7,Regular,0.121767168,PROBA,118.9466,OUT045,2002,,Stealth_1,RSO_Type1,353.5398
FDN10,11.5,Low,0.0463847,CBERS,118.9124,OUT017,2007,,Stealth_1,RSO_Type1,1540.6612
FDU22,12.35,Low,0,CBERS,118.9124,OUT013,1987,GEO,Stealth_1,RSO_Type1,3199.8348
FDN10,,Low,0.045900448,CBERS,118.9124,OUT027,1985,MEO,Stealth_1,RSO_Type3,2844.2976
FDC10,,Regular,0.127599399,CBERS,118.9098,OUT019,1985,LEO,Stealth_0,RSO_Type4,120.5098
FDD02,16.6,High,0,Pleiades,118.8124,OUT046,1997,LEO,Stealth_1,RSO_Type1,2607.2728
FDS46,,Regular,0.082741482,CBERS,118.7782,OUT019,1985,LEO,Stealth_0,RSO_Type4,119.1782
FDU22,12.35,Low,0.093278912,CBERS,118.7124,OUT035,2004,LEO,Stealth_1,RSO_Type1,2607.2728
FDU26,16.7,Regular,0.042792568,Landsat,118.6782,OUT018,2009,MEO,Stealth_1,RSO_Type2,1549.3166
NCJ06,20.1,Low,0.034848629,Corona,118.6782,OUT017,2007,,Stealth_1,RSO_Type1,2502.7422
FDU11,4.785,Low,0.0931174,Quickbird,118.6098,OUT017,2007,,Stealth_1,RSO_Type1,361.5294
FDC10,9.8,Medium,0.072863893,CBERS,118.6098,OUT035,2004,LEO,Stealth_1,RSO_Type1,843.5686
NCK54,12.15,Low,0,Corona,118.515,OUT018,2009,MEO,Stealth_1,RSO_Type2,1398.18
FDJ04,18,Low,0.124452048,PROBA,118.5124,OUT046,1997,LEO,Stealth_1,RSO_Type1,1303.6364
FDO56,10.195,Regular,0.045165796,EnviSAT,118.4808,OUT018,2009,MEO,Stealth_1,RSO_Type2,1640.5312
FDJ07,7.26,Low,0.014505108,Terra,118.415,OUT017,2007,,Stealth_1,RSO_Type1,1747.725
FDD02,16.6,Low,0.050392993,Pleiades,118.4124,OUT045,2002,,Stealth_1,RSO_Type1,3199.8348
FDE58,18.5,Low,0.052025392,CBERS,118.4124,OUT013,1987,GEO,Stealth_1,RSO_Type1,2370.248
FDH38,6.425,Low,0.010497273,Pleiades,118.3808,OUT017,2007,,Stealth_1,RSO_Type1,2812.3392
DRZ24,7.535,Low,0.082250143,Sentinel,118.344,OUT017,2007,,Stealth_1,RSO_Type1,3115.944
FDK02,12.5,Low,0.112859454,Pleiades,118.344,OUT017,2007,,Stealth_1,RSO_Type1,2157.192
NCO17,10,Low,0.073493831,Dove,118.344,OUT049,1999,MEO,Stealth_1,RSO_Type1,1797.66
FDE58,18.5,Low,0.052149675,CBERS,118.3124,OUT049,1999,MEO,Stealth_1,RSO_Type1,1540.6612
FDJ04,18,Low,0.124348482,PROBA,118.3124,OUT013,1987,GEO,Stealth_1,RSO_Type1,948.0992
FDS46,17.6,Regular,0.047524635,CBERS,118.2782,OUT017,2007,,Stealth_1,RSO_Type1,715.0692
NCO17,10,Low,0.073379745,Dove,118.244,OUT046,1997,LEO,Stealth_1,RSO_Type1,2756.412
FDC56,7.72,Low,0.12152072,EnviSAT,118.244,OUT046,1997,LEO,Stealth_1,RSO_Type1,958.752
FDZ44,,Low,0.06780958,EnviSAT,118.1808,OUT019,1985,LEO,Stealth_0,RSO_Type4,234.3616
FDS46,17.6,Regular,0.047449835,CBERS,118.1782,OUT018,2009,MEO,Stealth_1,RSO_Type2,2621.9204
FDJ07,7.26,Low,0.014482278,Terra,118.115,OUT018,2009,MEO,Stealth_1,RSO_Type2,1864.24
FDX01,10.1,Low,0.040446145,Pleiades,118.115,OUT010,1998,,Stealth_1,RSO_Type4,116.515
FDV52,20.7,Regular,0.12152072,PROBA,118.0466,OUT046,1997,LEO,Stealth_1,RSO_Type1,1060.6194
FDD02,16.6,Low,0.084176826,Pleiades,118.0124,OUT010,1998,,Stealth_1,RSO_Type4,592.562
FDL46,20.35,Low,0.054362695,CBERS,117.9466,OUT017,2007,,Stealth_1,RSO_Type1,1649.8524
NCO17,,Low,0.128478462,Dove,117.944,OUT019,1985,LEO,Stealth_0,RSO_Type4,239.688
FDZ15,13.1,Low,0,Landsat,117.8782,OUT035,2004,LEO,Stealth_1,RSO_Type1,2741.0986
FDR13,9.895,Regular,0.028837829,Pleiades,117.8492,OUT018,2009,MEO,Stealth_1,RSO_Type2,1506.0396
NCA18,10.1,Low,0.056077574,Corona,117.8492,OUT046,1997,LEO,Stealth_1,RSO_Type1,1621.8888
FDT44,16.6,Low,0.103195401,EnviSAT,117.8466,OUT045,2002,,Stealth_1,RSO_Type1,942.7728
NCK54,12.15,Low,0,Corona,117.815,OUT017,2007,,Stealth_1,RSO_Type1,2330.3
FDZ15,13.1,Low,0.020988798,Landsat,117.7782,OUT017,2007,,Stealth_1,RSO_Type1,1191.782
FDE21,12.8,Low,0.022980361,EnviSAT,117.7492,OUT049,1999,MEO,Stealth_1,RSO_Type1,1274.3412
FDS37,7.655,Low,0.031918284,Pleiades,117.7492,OUT013,1987,GEO,Stealth_1,RSO_Type1,695.0952
FDV52,20.7,Regular,0.122015744,PROBA,117.7466,OUT018,2009,MEO,Stealth_1,RSO_Type2,2828.3184
FDN08,7.72,Regular,0,EnviSAT,117.7466,OUT018,2009,MEO,Stealth_1,RSO_Type2,1296.3126
FDL46,,Low,0.053795154,CBERS,117.7466,OUT027,1985,MEO,Stealth_1,RSO_Type3,1414.1592
